mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,num_heavy_atoms,num_rings,qed,lipinski_violations,veber_violations,pains_alerts,permeability_score,pgp_risk,compound_id,smiles,cnn_affinity,type,drug_name,ligand_efficiency,label_le,le_score
239.315,1.9077999999999995,72.72,4,4,5,1,0.5384615384615384,17,1,0.5922201213727966,0,0,1,0.4805714285714285,0,fda_287,CC[C@H](NC(C)C)[C@@H](O)c1ccc(O)c(O)c1,3.36017609,FDA,ISOETHARINE,0.19765741705882353,-1,0.99296266
391.57200000000023,3.1432,80.59,2,4,4,0,0.9583333333333334,28,4,0.7713900292451946,0,0,0,0.4243571428571429,0,fda_513,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.59990501,FDA,CHENODIOL,0.19999660749999998,-1,0.9875075
277.4079999999999,3.0356000000000014,32.7,1,3,5,1,0.6470588235294118,20,2,0.8976823731418612,0,0,0,0.7664285714285715,0,fda_685,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,4.47355413,FDA,VENLAFAXINE,0.22367770650000002,-1,0.98593026
349.31600000000003,2.1769,76.72,1,6,5,3,0.25,25,3,0.7639757614487599,0,0,0,0.4519999999999999,0,fda_874,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,5.38633871,FDA,VORICONAZOLE,0.21545354840000003,-1,0.9421052
359.47400000000016,1.5539999999999996,69.64000000000001,0,6,6,1,0.6842105263157895,26,3,0.5670068538462075,0,0,0,0.5025714285714284,0,fda_2084,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,5.07533503,FDA,GEPIRONE,0.19520519346153845,-1,0.94325477
167.20799999999997,0.645,52.489999999999995,3,3,3,1,0.3333333333333333,12,1,0.6190573678793356,0,0,0,0.6250714285714286,0,fda_98,CNC[C@H](O)c1cccc(O)c1,2.67670703,FDA,PHENYLEPHRINE,0.22305891916666667,-1,0.9929007
274.795,3.818600000000002,16.130000000000003,0,2,5,2,0.3125,19,2,0.8240069237957237,0,0,0,0.8847857142857143,0,fda_79,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,3.86299062,FDA,DEXCHLORPHENIRAMINE,0.2033152957894737,-1,0.9882172
452.49400000000026,2.366800000000001,93.06,2,6,2,0,0.75,32,5,0.6684104451867194,0,0,0,0.3352857142857143,0,fda_312,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,5.09770346,FDA,FLUOCINOLONE ACETONIDE,0.159303233125,-1,0.9266673
299.4340000000001,4.267900000000004,40.129999999999995,0,2,5,0,0.45,22,1,0.5616544918724433,0,0,0,0.7133571428571429,0,fda_530,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,4.68172789,FDA,ISOTRETINOIN,0.2128058131818182,-1,0.9875075
336.4320000000001,2.3655,87.66,3,5,10,1,0.5555555555555556,24,1,0.5710137425129463,0,0,0,0.3738571428571429,0,fda_558,CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,3.68317342,FDA,ACEBUTOLOL,0.15346555916666668,-1,0.9914659
237.29899999999992,1.4525,39.72,1,4,5,1,0.5384615384615384,17,2,0.8411561496817552,0,0,0,0.7162857142857143,0,fda_1995,CCOc1ccccc1OC[C@H]1CNCCO1,3.34951997,FDA,VILOXAZINE,0.19703058647058821,-1,0.99017334
327.8150000000001,3.7714000000000025,28.07,0,4,0,2,0.2777777777777778,23,4,0.736992877851952,0,0,0,0.7995,0,fda_426,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,4.88066626,FDA,LOXAPINE,0.2122028808695652,-1,0.9835065
169.224,0.6436999999999999,29.54,0,3,1,0,0.8888888888888888,12,3,0.5395192406329529,0,0,0,0.789,0,fda_2127,CC(=O)O[C@H]1CN2CCC1CC2,3.0067358,FDA,ACECLIDINE,0.25056131666666664,-1,0.9920912
513.6770000000002,5.950920000000006,63.05,1,5,8,2,0.6896551724137931,37,5,0.473786196640125,2,0,0,0.5496428571428571,1,fda_958,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,5.77617645,FDA,MARAVIROC,0.15611287702702703,-1,0.6705979
450.9300000000001,4.265420000000003,88.93,1,6,4,4,0.3043478260869565,32,5,0.5013077252659311,0,0,0,0.3647857142857142,1,fda_2041,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3ccc(Cl)c(C)c3[nH]2)c1,5.59660387,FDA,DARIDOREXANT,0.1748938709375,-1,0.82399267
350.43600000000015,3.293400000000002,80.67000000000002,1,4,2,1,0.6111111111111112,24,4,0.8279121640505417,0,0,0,0.4237857142857142,0,fda_961,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,4.69592047,FDA,ESTROPIPATE,0.19566335291666667,-1,0.98593026
402.48700000000025,2.560600000000001,97.74,1,6,3,0,0.7391304347826086,29,4,0.7288385619310164,0,0,1,0.3018571428571428,0,fda_82,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,5.65767813,FDA,CORTISONE ACETATE,0.19509234931034483,-1,0.8881818
172.18299999999996,2.0119,34.14,0,2,0,1,0.0909090909090909,13,2,0.5994834910884169,0,0,1,0.7561428571428571,0,fda_8,CC1=CC(=O)c2ccccc2C1=O,3.37217212,FDA,MENADIONE,0.2593978553846154,-1,0.9914622
252.347,0.5973999999999997,88.88999999999999,3,4,5,1,0.5,17,1,0.2346588097545296,0,0,1,0.3650714285714287,0,fda_469,C/N=C(\NC#N)NCCSCc1nc[nH]c1C,3.76303363,FDA,CIMETIDINE,0.2213549194117647,-1,0.94452906
279.081,-2.9024,159.5,1,8,4,1,0.2857142857142857,17,1,0.5738903572100275,0,1,0,0.0,0,fda_812,O=P([O-])([O-])C(O)(Cc1cccnc1)P(=O)([O-])[O-],4.00395346,FDA,RISEDRONATE,0.23552667411764705,-1,0.89272505
318.43700000000024,2.4562999999999997,46.53,1,3,4,1,0.631578947368421,23,3,0.6850778093160973,0,0,0,0.6676428571428572,0,fda_1900,C[N+]1(C)CC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1,4.43907547,FDA,GLYCOPYRRONIUM,0.19300328130434782,-1,0.98534113
352.743,4.086300000000002,32.67,0,2,2,2,0.1764705882352941,24,3,0.8010325134858473,0,0,0,0.7666428571428572,0,fda_451,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,4.48555231,FDA,HALAZEPAM,0.18689801291666666,-1,0.9835065
652.8319999999999,7.451600000000009,55.38000000000001,0,6,4,4,0.4,48,8,0.2136603529319946,2,0,0,0.6044285714285713,1,fda_71,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,5.21874189,FDA,METOCURINE,0.108723789375,0,0.026483003
379.50000000000017,4.361100000000004,38.77,0,4,6,2,0.4583333333333333,28,4,0.7474614915624849,0,0,0,0.7230714285714286,0,fda_783,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,4.45661116,FDA,DONEPEZIL,0.15916468428571426,-1,0.9835065
374.5510000000001,3.710140000000002,43.370000000000005,0,5,6,2,0.45,25,3,0.7740779580305664,0,0,0,0.6902142857142857,0,fda_772,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)[O-])C1)c1sccc1C,4.81861973,FDA,TIAGABINE,0.1927447892,-1,0.9847114
479.43400000000014,3.432200000000001,125.26,3,6,7,3,0.2272727272727272,34,3,0.4479676256623823,0,0,0,0.1052857142857143,1,fda_2068,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,5.16800165,FDA,PIRTOBRUTINIB,0.15200004852941176,-1,0.73683405
196.18199999999996,-1.2825000000000002,106.61,3,5,3,1,0.2222222222222222,14,1,0.5217043653230261,0,0,1,0.2384999999999999,0,fda_394,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-],3.51116371,FDA,LEVODOPA,0.25079740785714283,-1,0.9882609
245.33,2.3547800000000008,73.1,2,3,2,1,0.4615384615384615,18,1,0.4763426335858048,0,0,0,0.4778571428571428,0,fda_598,C[C@H](N/C(=N/C#N)Nc1ccncc1)C(C)(C)C,3.58416581,FDA,PINACIDIL,0.19912032277777778,-1,0.9917548
1616.6610000000005,-10.960599999999951,713.3399999999999,18,28,35,3,0.5277777777777778,115,4,0.0112517810245193,3,2,0,0.0,1,fda_918,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)[O-])C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,6.70789099,FDA,DAPTOMYCIN,0.05832948686956522,0,0.00638609
325.4280000000001,3.832360000000003,49.36,0,3,6,1,0.2857142857142857,24,1,0.5897491967203508,0,0,0,0.6474285714285715,0,fda_637,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])c(C)c1C,5.09619904,FDA,ACITRETIN,0.21234162666666667,-1,0.9906369
204.314,-0.292599999999999,64.52,4,4,9,0,1.0,14,0,0.3896708755641931,0,0,0,0.5391428571428571,0,fda_371,CC[C@@H](CO)NCCN[C@@H](CC)CO,2.60215378,FDA,ETHAMBUTOL,0.18586812714285714,-1,0.9881428
228.21500000000003,0.1830199999999999,88.83,1,6,1,3,0.1,17,3,0.6415062679916463,0,0,0,0.3655,0,fda_852,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,4.39135599,FDA,PEMIROLAST,0.2583150582352941,-1,0.9538481
335.4730000000001,2.0687999999999995,65.2,2,3,5,2,0.5294117647058824,23,3,0.8790140987575411,0,0,0,0.5342857142857143,0,fda_797,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,4.13905716,FDA,NARATRIPTAN,0.17995900695652176,-1,0.98893493
489.65500000000026,4.786400000000004,70.98,3,5,10,2,0.6296296296296297,35,3,0.448987670057991,0,0,0,0.493,1,fda_2104,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,5.17431259,FDA,NIROGACESTAT,0.14783750257142858,-1,0.9762205
384.24500000000006,0.3605999999999996,124.44,4,6,9,2,0.3684210526315789,28,2,0.4630461526225883,0,0,0,0.1111428571428571,0,fda_920,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,5.59994173,FDA,BORTEZOMIB,0.19999791892857144,-1,0.8881405
494.53100000000023,2.9376000000000015,99.13,1,7,3,0,0.7307692307692307,35,5,0.6025729235661365,0,0,0,0.2919285714285713,0,fda_393,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,5.36790895,FDA,FLUOCINONIDE,0.15336882714285716,-1,0.87733126
261.089,1.884,41.57000000000001,1,2,5,0,1.0,14,1,0.6057206690801091,0,0,0,0.7030714285714286,0,fda_277,O=[P@]1(N(CCCl)CCCl)NCCCO1,3.3993361,FDA,CYCLOPHOSPHAMIDE,0.24280972142857143,-1,0.99194336
609.7429999999999,6.701000000000008,80.62,2,7,2,4,0.3513513513513513,45,8,0.2449408495712499,2,0,0,0.4241428571428571,1,fda_25,COc1cc2c3cc1Oc1cc(ccc1O)C[C@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,5.8456955,FDA,TUBOCURARINE,0.12990434444444443,-1,0.022828171
319.31600000000003,-0.6713999999999998,90.29,1,7,3,2,0.4,23,3,0.8067552060436665,0,0,0,0.3550714285714285,0,fda_614,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCNCC3)nc21,5.08567381,FDA,ENOXACIN,0.22111625260869566,-1,0.9477989
296.41,4.029500000000003,34.14,0,2,0,0,0.6,22,4,0.6760895538895387,0,0,0,0.7561428571428571,0,fda_795,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,5.21221685,FDA,EXEMESTANE,0.23691894772727273,-1,0.9879287
700.7910000000002,4.573200000000004,115.7,1,12,12,5,0.4054054054054054,51,7,0.1999514521531543,2,1,2,0.1735714285714286,1,fda_950,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,5.79132462,FDA,POSACONAZOLE,0.11355538470588236,0,0.0055393185
416.1350000000001,6.454800000000002,27.05,0,3,6,3,0.1666666666666666,25,3,0.4616906207935435,1,0,0,0.8067857142857142,1,fda_422,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.92705297,FDA,MICONAZOLE,0.1970821188,-1,0.78780437
487.5070000000004,3.6570000000000022,83.16,1,6,6,3,0.4166666666666667,35,5,0.5716360700489861,0,0,0,0.406,1,fda_1987,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,4.89723158,FDA,PEMIGATINIB,0.13992090228571427,-1,0.8498691
656.6620000000001,2.752900000000001,160.83,3,14,6,3,0.46875,46,8,0.3327956777277973,2,1,0,0.0,1,fda_682,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.2981348,FDA,TENIPOSIDE,0.11517684347826086,0,0.004606171
443.311,3.386700000000001,97.62,2,7,5,3,0.1176470588235294,31,3,0.3565891422869935,0,0,0,0.3027142857142857,1,fda_1964,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,4.78005695,FDA,SELINEXOR,0.15419538548387096,-1,0.26603103
122.12699999999997,0.1805000000000001,55.98,1,2,1,1,0.0,9,1,0.5772627921564857,0,0,0,0.6001428571428571,0,fda_45,NC(=O)c1cccnc1,3.33241582,FDA,NIACINAMIDE,0.37026842444444447,1,0.99265176
432.60100000000017,4.186400000000005,86.99000000000001,3,5,13,1,0.6538461538461539,31,2,0.2471860765188796,0,1,0,0.378642857142857,0,fda_761,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,6.18363047,FDA,LATANOPROST,0.1994719506451613,-1,0.7899985
428.6100000000003,5.895800000000007,78.9,0,6,20,0,0.875,30,0,0.1364984176447444,1,1,0,0.4364285714285714,0,fda_1984,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,4.36112595,FDA,TRIHEPTANOIN,0.145370865,-1,0.08202951
354.1,-1.2181000000000002,104.55,3,6,2,1,0.5555555555555556,17,2,0.578029884636738,0,0,0,0.2532142857142856,0,fda_335,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,3.23320365,FDA,IDOXURIDINE,0.19018845,-1,0.90323645
404.4910000000001,3.795500000000003,57.690000000000005,0,3,6,3,0.1304347826086956,29,4,0.5874798137867985,0,0,1,0.5879285714285714,1,fda_238,O=C1C(CC[S@](=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,5.29204798,FDA,SULFINPYRAZONE,0.1824844131034483,-1,0.9775569
270.37600000000003,2.923300000000001,25.36,0,3,6,2,0.3529411764705882,20,2,0.8067475103694609,0,0,0,0.8188571428571428,0,fda_60,CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,3.55267072,FDA,DOXYLAMINE,0.177633536,-1,0.9882172
270.354,1.78302,75.27000000000001,2,3,5,1,0.4166666666666667,18,1,0.8008194430489943,0,0,0,0.4623571428571428,0,fda_200,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,3.50896144,FDA,TOLBUTAMIDE,0.19494230222222222,-1,0.9927159
439.8900000000002,1.655,109.57,2,6,4,1,0.4545454545454545,25,2,0.7378988516920792,0,0,0,0.2173571428571429,0,fda_316,CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,4.89165926,FDA,POLYTHIAZIDE,0.1956663704,-1,0.9215369
277.28399999999993,-0.8278000000000001,130.04999999999998,4,7,2,2,0.4166666666666667,20,3,0.5301148369563783,0,0,0,0.0710714285714286,0,fda_936,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)nc(N)[nH]c21,3.84922671,FDA,ENTECAVIR,0.1924613355,-1,0.87806755
385.5120000000001,2.0881999999999996,69.64000000000001,0,6,6,1,0.7142857142857143,28,4,0.551662995519089,0,0,0,0.5025714285714284,0,fda_542,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,4.5002737,FDA,BUSPIRONE,0.16072406071428572,-1,0.93122596
389.4560000000002,1.3507000000000002,111.83,2,8,8,2,0.5263157894736842,28,3,0.6509374244824966,0,0,0,0.2012142857142856,0,fda_879,COc1cc2nc(N(C)CCCNC(=O)[C@H]3CCCO3)nc(N)c2cc1OC,3.90582776,FDA,ALFUZOSIN,0.13949384857142857,-1,0.87921655
596.7640000000002,6.007220000000003,79.78999999999999,2,5,6,2,0.35,36,3,0.3169009042809569,2,0,0,0.4300714285714286,1,fda_2103,Cc1cc(C2=NO[C@@](c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)sc1C(=O)NCC(=O)NCC(F)(F)F,5.88928747,FDA,LOTILANER,0.16359131861111112,-1,0.21787886
241.2429999999999,0.5302000000000002,91.01,2,5,6,1,0.3636363636363636,17,1,0.757667099994584,0,0,0,0.3499285714285715,0,fda_216,COc1ccccc1OC[C@@H](O)COC(N)=O,3.02611852,FDA,METHOCARBAMOL,0.17800697176470587,-1,0.99265176
375.4730000000001,0.5248000000000006,89.87000000000002,1,7,6,1,0.6842105263157895,27,3,0.5727357460576663,0,0,0,0.3580714285714285,0,fda_2089,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)[C@@H]1O,4.47909021,FDA,M GEPIRONE,0.16589223,-1,0.94516844
369.4690000000002,3.4647000000000014,81.93,1,6,7,2,0.6,27,4,0.755913406639335,0,0,0,0.4147857142857142,0,fda_816,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,5.28919411,FDA,CILOSTAZOL,0.19589607814814816,-1,0.89670384
291.267,-1.85672,149.92,4,9,2,2,0.4166666666666667,21,3,0.5029394812456194,0,1,0,0.0,0,fda_2025,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,4.24545622,FDA,M REMDESIVIR,0.20216458190476191,-1,0.8762035
341.4070000000001,1.5254,70.0,2,5,2,1,0.65,25,6,0.8536215236957835,0,0,0,0.5,0,fda_560,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,4.61764145,FDA,NALTREXONE,0.184705658,-1,0.9907607
311.319,1.3108,104.32999999999998,0,7,5,2,0.25,21,2,0.6087930968724747,0,0,0,0.2547857142857144,0,fda_2036,Cn1c([N+](=O)[O-])cnc1COc1ccc(S(C)(=O)=O)cc1,3.82036042,FDA,M FEXINIDAZOLE,0.18192192476190477,-1,0.92037237
285.69100000000003,-0.2974000000000004,119.31000000000002,3,8,2,2,0.5,19,3,0.6481668237451135,0,0,0,0.1477857142857142,0,fda_701,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,3.36399293,FDA,CLADRIBINE,0.17705225947368422,-1,0.87806755
243.308,-0.5378999999999998,81.25999999999999,2,4,5,0,0.8,16,2,0.5018518828602035,0,0,0,0.4195714285714286,0,fda_43,O=C([O-])CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,3.55072522,FDA,BIOTIN,0.22192032625,-1,0.99247086
192.262,1.58914,55.120000000000005,2,2,2,1,0.3636363636363636,14,1,0.7472361299391438,0,0,0,0.6062857142857143,0,fda_500,Cc1cccc(C)c1NC(=O)[C@@H](C)N,3.48981214,FDA,TOCAINIDE,0.24927229571428572,-1,0.9923819
231.231,0.0883199999999997,75.02000000000001,0,5,2,2,0.25,17,2,0.7335821391572781,0,0,0,0.4641428571428571,0,fda_339,CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,3.54157472,FDA,NALIDIXIC ACID,0.20832792470588235,-1,0.9930918
327.12300000000005,3.859500000000001,92.47,2,4,3,2,0.0,21,2,0.6611804498474478,0,0,0,0.3395,0,fda_532,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,4.91314268,FDA,NICLOSAMIDE,0.23395917523809523,-1,0.98908186
338.77200000000005,0.9242,109.49,3,4,2,2,0.0714285714285714,22,3,0.7560395435859316,0,0,0,0.2179285714285713,0,fda_284,NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl,4.73603201,FDA,CHLORTHALIDONE,0.21527418227272727,-1,0.9858278
191.27399999999992,2.0782,12.47,0,2,1,1,0.5,14,2,0.6735555473027665,0,0,0,0.9109285714285714,0,fda_281,C[C@H]1[C@H](c2ccccc2)OCCN1C,2.92638588,FDA,PHENDIMETRAZINE,0.20902756285714288,-1,0.98764217
375.4450000000003,0.2699000000000013,98.77,1,6,9,1,0.55,27,2,0.6222732170062923,0,0,0,0.2944999999999999,0,fda_564,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],4.00977421,FDA,ENALAPRIL,0.14851015592592592,-1,0.90842324
278.30400000000003,-2.3393999999999986,127.20000000000002,2,8,7,0,1.0,16,0,0.495902415190424,0,0,0,0.0914285714285713,0,fda_2120,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,4.2070632,FDA,TREOSULFAN,0.26294145,1,0.91938233
479.5330000000002,3.677800000000002,111.01,1,8,9,2,0.3076923076923077,35,3,0.329448552641207,0,0,0,0.2070714285714286,1,fda_601,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,4.72573423,FDA,NICARDIPINE,0.13502097799999999,-1,0.17719188
429.6040000000001,5.406500000000006,40.54,1,3,2,1,0.5517241379310345,32,5,0.6395257442251707,1,0,1,0.7104285714285714,0,fda_781,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5.43756533,FDA,MIFEPRISTONE,0.1699239165625,-1,0.8178122
1312.481000000001,-3.904800000000021,489.65999999999974,18,14,33,6,0.421875,95,8,0.010638720421724,3,2,0,0.0,1,fda_2,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,6.75941277,FDA,TRIPTORELIN,0.07115171336842105,0,0.00638609
216.28199999999995,-0.7068000000000001,60.44,1,4,3,0,0.7777777777777778,14,1,0.6341732873757703,0,0,0,0.5682857142857143,0,fda_504,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)[O-],3.53218269,FDA,CAPTOPRIL,0.25229876357142855,-1,0.9920912
436.5200000000002,2.498700000000001,93.06,2,6,2,0,0.8333333333333334,31,5,0.6910281010512151,0,0,0,0.3352857142857143,0,fda_313,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,5.75183249,FDA,FLURANDRENOLIDE,0.1855429835483871,-1,0.916271
487.5090000000003,0.1138000000000017,173.85999999999996,5,10,5,1,0.4583333333333333,35,4,0.2832962279442589,0,1,0,0.0,0,fda_1893,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,4.7681632,FDA,SARECYCLINE,0.1362332342857143,-1,0.23007959
332.5280000000001,4.985300000000005,37.3,1,2,1,0,0.9545454545454546,24,4,0.7346190222392027,0,0,0,0.7335714285714285,0,fda_2055,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,5.46343231,FDA,GANAXOLONE,0.22764301291666666,-1,0.9875075
390.5000000000002,2.3896000000000006,72.83,1,5,7,1,0.6363636363636364,28,3,0.5716865560890511,0,0,0,0.4797857142857142,0,fda_2100,CCOC(=O)C[N@@+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,4.01058722,FDA,SOFPIRONIUM,0.14323525785714283,-1,0.9872803
434.5040000000002,2.466500000000001,100.90000000000002,2,6,3,0,0.7083333333333334,31,4,0.6621165611785135,0,0,0,0.2792857142857141,0,fda_245,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6.08486557,FDA,DEXAMETHASONE ACETATE,0.19628598612903225,-1,0.87215024
359.4860000000001,2.2066000000000003,80.59,2,4,8,0,0.6818181818181818,26,2,0.3954988979456659,0,0,0,0.4243571428571429,0,fda_932,CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])C[C@H]2C[C@H]1O,5.57102585,FDA,ILOPROST,0.21427022499999998,-1,0.97872055
362.215,-3.1522999999999985,204.11,6,12,0,1,0.6,24,4,0.1998844342521052,2,1,0,0.0,0,fda_2013,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3CO[P@](=O)([O-])O[C@@H]3C(O)(O)[C@@H]1N2,3.83461261,FDA,FOSDENOPTERIN,0.15977552541666667,-1,0.014924602
337.46300000000014,4.221000000000004,46.260000000000005,1,3,0,1,0.6818181818181818,25,5,0.7210430866196731,0,0,0,0.6695714285714285,0,fda_435,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5.41800165,FDA,DANAZOL,0.216720066,-1,0.9879287
